id,counter_name,code_item,description_item,boxqty,boxunitqty,boxunittotal,magazijn,winkel,total,current_inventory,difference,deposit_name,rack_name,location,count_date
1846,MALINA,0489,KABELDOOS 223A,2,45,90,35,0,125,0,0,Deposit N3,D1,Deposit N3 - D1,2026-02-16
1847,MALINA,0492,KABELDOOS 224A,1,14,14,14,0,28,0,0,Deposit N3,D1,Deposit N3 - D1,2026-02-16
1848,MALINA,0487,KABELDOOS 222A,2,51,102,39,0,141,0,0,Deposit N3,D1,Deposit N3 - D1,2026-02-16
1849,MALINA,0311,"MOFFEN   5/8""",6,800,4800,0,0,4800,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1850,MALINA,7181,BASE MULTI 6 TOMAS 8016 IL,1,14,14,3,0,17,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1851,MALINA,7180,BASE MULTI 5 TOMAS 8015 IL,0,1,0,11,0,11,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1852,MALINA,7179,BASE MULTI 4 TOMAS 8014 IL,0,1,0,13,0,13,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1853,MALINA,3291,STARTER 4-65W S10,77,25,1925,0,0,1925,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1854,MALINA,3290,STARTER 4-22W,56,25,1400,0,0,1400,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1855,MALINA,3202,HALOGEENLAMP 1000W 127 VOLT,4,50,200,50,0,250,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1856,MALINA,7135,HALOGEENLAMP 1500W,8,50,400,86,0,486,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1857,MALINA,7134,HALOGEENLAMP 1000W,6,50,300,22,0,322,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1858,MALINA,7133,HALOGEEN LAMP 500W,4,100,400,95,0,495,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1859,MALINA,7139,HPLN LAMP 400W OSRAM,1,12,12,1,0,13,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1860,MALINA,3206,HALOGEENLAMP 1500W 220 VOLT,0,1,0,134,0,134,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1861,MALINA,7100,PL-U 2pins 7W 127v/6400k,3,50,150,0,0,150,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1862,MALINA,3249,SPIRALLAMP 20W 110-130V 50Hz,1,10,10,0,0,10,0,0,Deposit N3,D2,Deposit N3 - D2,2026-02-16
1863,MALINA,3270,PICKENS 10W LED BULB,0,1,0,5,0,5,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1864,MALINA,3104,FOCO LED A19 6W 540LM 6500K,12,4,48,0,0,48,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1865,MALINA,15095,INB CT338 (404 X 404 X120),2,1,2,0,0,2,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1866,MALINA,3104,FOCO LED A19 6W 540LM 6500K,77,4,308,0,0,308,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1867,MALINA,3263,PICKENS 6W LED BULB 6500 K,4,100,400,0,0,400,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1868,MALINA,3194,GLOEILAMP 100WATT CLEAR,51,2,102,0,0,102,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1869,MALINA,3249,SPIRALLAMP 20W 110-130V 50Hz,0,1,0,4,0,4,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1870,MALINA,3199,GLOEILAMP 100WATT FROSTED,10,2,20,0,0,20,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1871,MALINA,3195,GLOEILAMP 25WATT FROSTED,1,2,2,0,0,2,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1872,MALINA,7112,ESL 211 20W SPIRAAL 127V,0,1,0,43,0,43,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1873,MALINA,7102,ESL 305 SLIM 7W SPIRAAL 127V,0,1,0,43,0,43,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1874,MALINA,3261,TL-BUIS 32W DL ROND,0,1,0,14,0,14,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1875,MALINA,3245,PL LAMP 13 WATT,1,50,50,0,0,50,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1876,MALINA,3244,PL LAMP   9 WATT,3,10,30,0,0,30,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1877,MALINA,3243,PL LAMP   7 WATT,3,10,30,0,0,30,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1878,MALINA,3242,PL LAMP   5 WATT,4,10,40,0,0,40,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1879,MALINA,3196,GLOEILAMP 40WATT FROSTED,36,2,72,0,0,72,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1880,MALINA,3200,HALOGEENLAMP  300W 127 VOLT,6,10,60,0,0,60,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1881,MALINA,3010,"BUIGVEER 5/8"" 1 mtr",0,1,0,13,0,13,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1882,MALINA,3013,"BUIGVEER 5/8"" 2 mtr",0,1,0,3,0,3,0,0,Deposit N3,D3,Deposit N3 - D3,2026-01-30
1883,MALINA,1333,MOERKLEM APC 50/70,60,25,1500,0,0,1500,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1884,MALINA,1362,SPAANPLAAT SCHR.3.9x25 (1x8),0,1,0,240,0,240,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1885,MALINA,1365,SPAANPLAAT SCHR.3.5x45,0,1,0,120,0,120,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1886,MALINA,1324,,0,1,0,2,0,2,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1887,MALINA,1361,SPAANPLAAT SCHR.4.0x20 (3/4x8),0,1,0,360,0,360,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1888,MALINA,1360,SPAANPLAAT SCHR.3.5x25 (1x6),0,1,0,330,0,330,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1889,MALINA,1362,SPAANPLAAT SCHR.3.9x25 (1x8),0,1,0,0,0,0,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1890,MALINA,1363,SPAANPLAAT SCHR.4.0x35(11/4x8),0,1,0,160,0,160,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1891,MALINA,1353,HOUTSCHR IJZ 4.0x25 (1x8),0,1,0,118,0,118,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1892,MALINA,3269,PICKENS LED 5.5W GU 10,0,1,0,53,0,53,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1893,MALINA,3264,PICKENS 6W LED BULB 4000K SEMI,0,1,0,44,0,44,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1894,MALINA,3265,PICKENS 7W LED BULB,0,1,0,31,0,31,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1895,MALINA,3333,PICKENS 6 WATT 6500K LED SPOT,0,1,0,95,0,95,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1896,MALINA,3120,RECESADO REDONDO 3W  3000K,0,1,0,119,0,119,0,0,Deposit N3,D4,Deposit N3 - D4,2026-01-30
1897,MALINA,3268,PICKENS 5W LED BULB 6500K,3,100,300,92,0,392,0,0,Deposit N3,D4,Deposit N3 - D4,2026-02-16
1898,MALINA,3309,6WATT LED PANEL LIGHT 1409-Y-6,0,1,0,116,0,116,0,0,Deposit N3,D4,Deposit N3 - D4,2026-02-16
1899,MALINA,11482,DEKSEL DOOS PLASTIC 4x4 WIT,3,60,180,0,0,180,0,0,Deposit N3,D4,Deposit N3 - D4,2026-02-16
1900,MALINA,3124,REFLECTOR LED 200W 18000LM,13,4,52,0,0,52,0,0,Deposit N3,D4,Deposit N3 - D4,2026-02-16
1901,MALINA,15142,OPBOUW KAST WD CSG13PT/RR,2,1,2,0,0,2,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1902,MALINA,0518,CENTRAALDOOS ROND 80MM C80,3,50,150,0,0,150,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1903,MALINA,15146,OPB.KAST WD 18MD CDP 18PT/RR,8,1,8,0,0,8,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1904,MALINA,1154,INB D CARLON 2X4 PLASTIC,4,25,100,0,0,100,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1905,MALINA,0518,CENTRAALDOOS ROND 80MM C80,1,50,50,0,0,50,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1906,MALINA,0314,"MOFFEN 1,5""",4,800,3200,0,0,3200,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1907,MALINA,11541,INB D CARLON GIPS 2X4 PLASTIC,1,1,1,0,0,1,0,0,Deposit N3,D5,Deposit N3 - D5,2026-02-16
1908,MALINA,15147,OPB.KAST WD 36MD CDP 36PT2F/RR,2,1,2,0,0,2,0,0,Deposit N3,D6,Deposit N3 - D6,2026-02-16
1909,MALINA,15146,OPB.KAST WD 18MD CDP 18PT/RR,10,1,10,0,0,10,0,0,Deposit N3,D6,Deposit N3 - D6,2026-02-16
1910,MALINA,0311,"MOFFEN   5/8""",12,800,9600,0,0,9600,0,0,Deposit N3,D6,Deposit N3 - D6,2026-02-16
1911,MALINA,0317,"BOCHT 1,5""",4,25,100,0,0,100,0,0,Deposit N3,D6,Deposit N3 - D6,2026-02-16
1912,MALINA,0345,ZADELS 9-10 mm VERT,27,500,13500,0,0,13500,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1913,MALINA,0353,ZADELS ROOD 25mm (1duim),21,150,3150,0,0,3150,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1914,MALINA,0346,ZADELS 11- 12 mm VERT,27,500,13500,0,0,13500,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1915,MALINA,0355,ZADELS ROOD 50mm (2 duim),12,50,600,0,0,600,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1916,MALINA,0342,"ZADELS 2x5/8""",6,250,1500,0,0,1500,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1917,MALINA,0340,"ZADELS 5/8"" - 15-16mm gemenied",46,500,23000,0,0,23000,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1918,MALINA,1906,HH 1014.939 AARDRAILSET 219 MM,0,1,0,1,0,1,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1919,MALINA,1307,AARDRAIL 63AMP BLANK KOPER,0,1,0,4,0,4,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1920,MALINA,1309,"AARDKLEM 1/8""",0,1,0,34,0,34,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1921,MALINA,1305,AARDRAIL VERN 15 X 4 MM,0,1,0,6,0,60,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1922,MALINA,1306,AARDRAIL VERN 20 X 5 MM,4,5,20,0,0,20,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1923,MALINA,3334,PICKENS LED OPB ROND 12W 6500K,2,30,60,0,0,60,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1924,MALINA,16351,PACK SUP S72P200,0,1,0,2,0,2,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1925,MALINA,1635,PACK SUP S96P200,0,1,0,4,0,4,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1926,MALINA,1634,PACKSUP S120P200,0,6,0,6,0,6,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1927,MALINA,1633,PACKSUP S144P200,1,1,1,0,0,1,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1928,MALINA,8012,Fuse-Holder FPG1 Slotted IP40,0,1,0,370,0,370,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1929,MALINA,0815,,32,25,800,4,0,804,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1930,MALINA,3002,STEENBOOR 6 mm,39,1,39,1,0,40,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1931,MALINA,3003,STEENBOOR 7 mm,30,1,30,0,0,30,0,0,Deposit N3,D7,Deposit N3 - D7,2026-02-16
1932,MALINA,1303,BADKAMER RAIL 5x6+1x25 mm,0,1,0,8,0,8,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1933,MALINA,1315,VERBINDING RAIL 1x6+1x25 mm,0,1,0,4,0,4,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1934,MALINA,1316,VERBINDING RAIL 2x6+1x25 mm,0,1,0,5,0,5,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1935,MALINA,1302,BADKAMER RAIL 6x6+1x25 mm,3,50,150,0,0,150,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1936,MALINA,1312,"AARDKLEM 1/2""",7,75,525,25,0,550,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1937,MALINA,1311,"AARDKLEM 3/8""",0,1,0,0,0,0,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1938,MALINA,1313,"AARDKLEM 3/4""",0,1,0,16,0,16,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1939,MALINA,1301,UNIMAX KLEM 50/10-50 mm,3,50,150,0,0,150,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1940,MALINA,1299,UNIMAX KLEM 35/4-35 mm,1,50,50,0,0,50,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1941,MALINA,3335,PICKENS LED OPB ROND 18W 6500K,1,22,22,9,0,31,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1942,MALINA,3506,ETI 3901101 TERMINAL VS10 IVOR,0,1,0,0,0,0,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1943,MALINA,0349,ZADELS 14 mm VERT,4,500,2000,0,0,2000,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1944,MALINA,0526,MONTAGEDEKSEL+WCD3611W1,4,50,200,0,0,200,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1945,MALINA,3124,REFLECTOR LED 200W 18000LM,7,4,28,0,0,28,0,0,Deposit N3,D8,Deposit N3 - D8,2026-02-16
1946,MALINA,0318,"BOCHT 2""",9,10,90,0,0,90,0,0,Deposit N3,D9,Deposit N3 - D9,2026-02-16
1947,MALINA,0319,"BUISBEVESTIGING 2"" POLFIX",28,25,700,0,0,700,0,0,Deposit N3,D9,Deposit N3 - D9,2026-02-16
1948,MALINA,0532,BLINDDEKSEL (uni lasdoos) 3535,2,200,400,0,0,400,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1949,MALINA,0531,UNIVERSEEL LASDOOS    3611,7,100,700,0,0,700,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1950,MALINA,0316,"BOCHT 1""",3,100,300,0,0,300,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1951,MALINA,0313,"MOFFEN   1""",2,200,400,0,0,400,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1952,MALINA,0315,MOFFEN 2'',6,32,192,0,0,192,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1953,MALINA,0322,"BUISBEVESTIGING 1.5"" POLFIX",8,25,200,0,0,200,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1954,MALINA,0314,"MOFFEN 1,5""",16,6,96,0,0,96,0,0,Deposit N3,D10,Deposit N3 - D10,2026-02-16
1955,MALINA,0528,MONTAGEDEKSEL+WCD3640W4,2,50,100,0,0,100,0,0,Deposit N3,D11,Deposit N3 - D11,2026-02-16
1956,MALINA,04945,KABEL DOOS GSLT231 (19905),2,3,6,0,0,6,0,0,Deposit N3,D11,Deposit N3 - D11,2026-02-16
1957,MALINA,0527,MONTAGEDEKSEL+WCD3611W2,5,50,250,0,0,250,0,0,Deposit N3,D11,Deposit N3 - D11,2026-02-16
1958,MALINA,0305,HOSTALIT MOF 5/8 Grijs,8,50,400,0,0,400,0,0,Deposit N3,D11,Deposit N3 - D11,2026-02-16
1959,MALINA,0320,"BUISBEVESTIGING 5/8""POLFIX",48,150,7200,0,0,7200,0,0,Deposit N3,D11,Deposit N3 - D11,2026-02-16
1960,MALINA,0318,"BOCHT 2""",10,10,100,0,0,100,0,0,Deposit N3,D11,Deposit N3 - D11,2026-02-16
1961,MALINA,0324,BOCHT PVC  5/8 CRÈME,6,25,150,0,0,150,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1962,MALINA,0325,BOCHT PVC  3/4 CRÈME,3,125,375,0,0,375,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1963,MALINA,0326,"POLFIX 5/8"" SLAGVAST GRIJS",3,150,450,0,0,450,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1964,MALINA,0323,"BUISBEVESTIGING 1"" POLFIX",8,75,600,0,0,600,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1965,MALINA,0321,"BUISBEVESTIGING 3/4""POLFIX",16,100,1600,0,0,1600,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1966,MALINA,04891,KABELDOOS J100S,0,1,0,82,0,82,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1967,MALINA,3124,REFLECTOR LED 200W 18000LM,6,4,24,0,0,24,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1968,MALINA,3281,BALLAST 1x20W STARTER,1,1,1,0,0,1,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1969,MALINA,04943,KABEL DOOS EL322 (19750),0,1,0,30,0,30,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1970,MALINA,3020,"SF-42 HULS TANG SIDE 0,5-6MM",0,1,0,9,0,9,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1971,MALINA,3006,SF-31CABLE CUTTER UP TO 50 MM,0,1,0,10,0,10,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1972,MALINA,3028,SF-38 KABEL STRIPPER 4-25MM,0,1,0,4,0,4,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1973,MALINA,3005,SF-21CABLE CUTTER UP TO 16 MM,0,1,0,5,0,5,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1974,MALINA,3027,SF-22 KABELSTRIPER 0.75 / 6MM,0,1,0,3,0,3,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1975,MALINA,2998,SF-30 CABLE CUTTER UP TO 35 MM,0,1,0,23,0,23,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1976,MALINA,0312,"MOFFEN   3/4""",8,50,400,0,0,400,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1977,MALINA,3018,SF-23 KABELSCHOEN TANG 6-25MM,0,1,0,10,0,10,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1978,MALINA,0526,MONTAGEDEKSEL+WCD3611W1,8,5,40,0,0,40,0,0,Deposit N3,D12,Deposit N3 - D12,2026-02-16
1979,MALINA,3322,PICKENS RECHARGEABLE LED LIGHT,0,1,0,36,0,36,0,0,Deposit N4,A1,Deposit N4 - A1,2026-02-16
1980,MALINA,1652,IDE AARDE 48452 KIT TIERRA,0,1,0,6,0,6,0,0,Deposit N4,A1,Deposit N4 - A1,2026-02-16
1981,MALINA,7187,INB.KAST MP56 METALBOX,0,1,0,1,0,1,0,0,Deposit N4,A1,Deposit N4 - A1,2026-02-16
1982,MALINA,1654,OPBOUWKAST IDE ARM.40COM120,7,1,7,0,0,7,0,0,Deposit N4,A1,Deposit N4 - A1,2026-02-16
1983,MALINA,0560,"MOER PG 13,5",94,50,4700,0,0,4700,0,0,Deposit N4,A1,Deposit N4 - A1,2026-02-16
1984,MALINA,0550,"PG 13,5 + MOER",31,50,1550,0,0,1550,0,0,Deposit N4,A1,Deposit N4 - A1,2026-02-16
1985,MALINA,12431,CEE-FORM STEKKER 2P+E16A-02101,1,12,12,5,0,17,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1986,MALINA,1249,CEE-FOR STEK 2P+E16A IP67-2601,5,6,30,3,0,33,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1987,MALINA,1246,CEE-FORM STEK 2P+E 32A-02104,5,8,40,0,0,40,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1988,MALINA,12521,CEE-FORM STEK 2P+E 32A 02604,2,5,10,2,0,12,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1989,MALINA,12441,CEE-FORM STEKKER 3P+E16A-03102,1,10,10,8,0,18,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1990,MALINA,12451,CEE-FORM STEK 3P+N+E 16A-03103,3,10,30,1,0,31,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1991,MALINA,1247,CEE-FORM STEK 3P+E 32A-03105,1,8,8,4,0,12,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1992,MALINA,1248,CEE-FORM STEK 3P+N+E 32A-03106,3,10,30,0,0,30,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1993,MALINA,12501,CEE-FOR STEK3P+E 16A IP67 3602,5,6,30,0,0,30,0,0,Deposit N4,A2,Deposit N4 - A2,2026-02-16
1994,MALINA,12541,CEE-FORM -WCD 2P+E 16A-02321,1,10,10,6,0,16,0,0,Deposit N4,A3,Deposit N4 - A3,2026-02-16
1995,MALINA,12601,CEE-FORM WCD 2P+E 16A -02821,3,6,18,5,0,23,0,0,Deposit N4,A3,Deposit N4 - A3,2026-02-16
1996,MALINA,12551,CEE-FORM WCD 3P+E 16A-03322,2,10,20,0,0,20,0,0,Deposit N4,A3,Deposit N4 - A3,2026-02-16
1997,MALINA,12603,CEE-FORM WCD 3P+N+E 16A 03823,0,1,0,2,0,2,0,0,Deposit N4,A3,Deposit N4 - A3,2026-02-16
1998,MALINA,12602,CEE-FORM WCD 3P+E 16A -03822,1,5,5,3,0,8,0,0,Deposit N4,A3,Deposit N4 - A3,2026-02-16
1999,MALINA,12561,CEE-FORM WCD 3P+N+E 16A-03323,1,10,10,7,0,17,0,0,Deposit N4,A3,Deposit N4 - A3,2026-02-16
2000,MALINA,12533,CEE-FORM STEK 3P+E 63A  03652,11,2,22,1,0,23,0,0,Deposit N4,A4,Deposit N4 - A4,2026-02-16
2001,MALINA,1277,CEE-FORM CONN 3P+E 63A 03752,9,2,18,1,0,19,0,0,Deposit N4,A4,Deposit N4 - A4,2026-02-16
2002,MALINA,0554,PG 36,21,10,210,0,0,210,0,0,Deposit N4,A5,Deposit N4 - A5,2026-02-16
2003,MALINA,0565,MOER PG 48,42,15,630,90,0,720,0,0,Deposit N4,A5,Deposit N4 - A5,2026-02-16
2004,MALINA,0547,PG+MOER M16,13,50,650,0,0,650,0,0,Deposit N4,A5,Deposit N4 - A5,2026-02-16
2005,MALINA,0548,PG+MOER M20,22,50,1100,0,0,1100,0,0,Deposit N4,A5,Deposit N4 - A5,2026-02-16
2006,MALINA,0549,PG+MOER M25,42,20,840,0,0,840,0,0,Deposit N4,A5,Deposit N4 - A5,2026-02-16
2007,MALINA,1262,CEE-FORM CONN 3P+E 16A-03202,1,10,10,8,0,18,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2008,MALINA,1274,CEE-FORM CONN 2P+E 32A 02704,4,5,20,0,0,20,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2009,MALINA,1264,CEE-FORM CONN 2P+E 32A-02204,2,8,16,0,0,16,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2010,MALINA,1271,CEE-FORM CONN 2P+E 16A 02701,4,6,24,0,0,24,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2011,MALINA,1261,CEE-FORM CONN 2P+E 16A-02201,2,12,24,6,0,30,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2012,MALINA,12532,CEE-FORM STEK 3P+N+E 32A 3606,2,5,10,4,0,14,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2013,MALINA,12531,CEE-FORM STEK 3P+E 32A 03605,9,5,45,0,0,45,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2014,MALINA,12511,CEE-FORM STEK 3P+N+E 16A 03603,5,6,30,4,0,34,0,0,Deposit N4,A6,Deposit N4 - A6,2026-02-16
2015,MALINA,12581,CEE-FORM WCD 3P+E 32A-3325,4,6,24,0,0,24,0,0,Deposit N4,A7,Deposit N4 - A7,2026-02-16
2016,MALINA,12591,CEE-FORM WCD 3P+N+T 32A-03326,4,6,24,10,0,34,0,0,Deposit N4,A7,Deposit N4 - A7,2026-02-16
2017,MALINA,1284,CEE-FORM SCH-WCD 3P+E16A 03832,9,1,9,0,0,9,0,0,Deposit N4,A7,Deposit N4 - A7,2026-02-16
2018,MALINA,12605,CEE-FORM WCD 3P+E 32A -03825,2,6,12,5,0,17,0,0,Deposit N4,A7,Deposit N4 - A7,2026-02-16
2019,MALINA,1285,CEE-FORM WCD 3P+N+E 16A-03363,21,1,21,0,0,21,0,0,Deposit N4,A7,Deposit N4 - A7,2026-02-16
2020,MALINA,1283,CEE-FORM SCH-WCD3P+E 16A-03362,15,1,15,0,0,15,0,0,Deposit N4,A8,Deposit N4 - A8,2026-02-16
2021,MALINA,1282,CEE-FORM SCH-WCD2P+E 16A 02831,12,1,12,0,0,12,0,0,Deposit N4,A8,Deposit N4 - A8,2026-02-16
2022,MALINA,1281,CEE-FORM SCH-WCD 2P+E 16A-0236,22,1,22,0,0,22,0,0,Deposit N4,A8,Deposit N4 - A8,2026-02-16
2023,MALINA,1293,CEE-FORM WCD 3P+E 63A-03882,4,1,4,0,0,4,0,0,Deposit N4,A8,Deposit N4 - A8,2026-02-16
2024,MALINA,12607,CEE-FORM WCD 3P+E 63A 03872,6,3,18,0,0,18,0,0,Deposit N4,A8,Deposit N4 - A8,2026-02-16
2025,MALINA,0557,PG+MOER M40,63,10,630,0,0,630,0,0,Deposit N4,A9,Deposit N4 - A9,2026-02-16
2026,MALINA,0558,PG+MOER M50,12,5,60,0,0,60,0,0,Deposit N4,A9,Deposit N4 - A9,2026-02-16
2027,MALINA,0559,PG+MOER M63,24,5,120,0,0,120,0,0,Deposit N4,A9,Deposit N4 - A9,2026-02-16
2028,MALINA,0549,PG+MOER M25,2,800,1600,0,0,1600,0,0,Deposit N4,A9,Deposit N4 - A9,2026-02-16
2029,MALINA,1276,CEE-FORM CONN 3P+N+E 32A 03706,3,5,15,2,0,17,0,0,Deposit N4,A10,Deposit N4 - A10,2026-02-16
2030,MALINA,1275,CEE-FORM CONN 3P+E 32A 03705,2,5,10,4,0,14,0,0,Deposit N4,A10,Deposit N4 - A10,2026-02-16
2031,MALINA,1269,CEE-FORM CONN 3P+E 32A-03205,3,8,24,4,0,28,0,0,Deposit N4,A10,Deposit N4 - A10,2026-02-16
2032,MALINA,1270,CEE-FORM CONN 3P+N+T 32A-03206,4,8,32,2,0,34,0,0,Deposit N4,A10,Deposit N4 - A10,2026-02-16
2033,MALINA,1273,CEE-FORM CONN 3P+N+E 16A 03703,1,6,6,4,0,10,0,0,Deposit N4,A10,Deposit N4 - A10,2026-02-16
