id,code_item,description_item,boxqty,boxunitqty,boxunittotal,magazijn,winkel,total,current_inventory,difference,updated_date,sales_qty,purchasing_qty
3575,1629,TAPA 48642,0,1,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3576,1630,TCF4040,0,1,0,4,0,4,3,-1,2026-02-17T18:02:59.718311,,
3577,1632,TCA6080,0,1,0,10,0,10,10,0,2026-02-17T18:02:59.718311,,
3578,1633,PACKSUP S144P200,1,1,1,0,0,1,3,2,2026-02-17T18:02:59.718311,,
3579,1634,PACKSUP S120P200,0,6,0,6,0,6,6,0,2026-02-17T18:02:59.718311,,
3580,1635,PACK SUP S96P200,0,1,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
3581,16351,PACK SUP S72P200,0,1,0,2,0,2,3,1,2026-02-17T18:02:59.718311,,
3582,1637,ZCL 1080,0,1,0,1,0,1,2,1,2026-02-17T18:02:59.718311,,
3583,1639,PACK UNION 48112,0,1,0,2,0,2,4,2,2026-02-17T18:02:59.718311,,
3584,1640,KIT SUJECION 48156 DINRAIL,0,1,0,10,0,10,18,8,2026-02-17T18:02:59.718311,,
3585,1642,TMA3080,0,1,0,10,0,10,13,3,2026-02-17T18:02:59.718311,,
3586,1643,PMB400,0,0,0,6,0,6,0,-6,2026-02-17T18:02:59.718311,,
3587,1644,PLP3080,0,1,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3588,1645,TCA4080,0,1,0,0,0,0,5,5,2026-02-17T18:02:59.718311,,
3589,1649,OPBOUWKAST IDE ARM.40COM72,0,0,0,2,0,2,2,0,2026-02-17T18:02:59.718311,,
3590,1650,IDE RAIL SOPORT 160-400A 48454,0,1,0,12,0,12,12,0,2026-02-17T18:02:59.718311,,
3591,1651,RAIL COPPER 30X10X2000 48803,8,1,8,0,0,8,32,24,2026-02-17T18:02:59.718311,,
3592,16510,RAIL COPPER 20X5X1000 48794,9,1,9,1,0,10,10,0,2026-02-17T18:02:59.718311,,
3593,1652,IDE AARDE 48452 KIT TIERRA,0,1,0,6,0,6,13,7,2026-02-17T18:02:59.718311,,
3594,1653,OPBOUWKAST IDE ARM.40COM96,5,1,5,0,0,5,6,1,2026-02-17T18:02:59.718311,,
3595,1654,OPBOUWKAST IDE ARM.40COM120,7,1,7,0,0,7,7,0,2026-02-17T18:02:59.718311,,
3596,1655,OPBOUWKAST IDE ARM.40COM144,0,0,0,29,0,29,3,-26,2026-02-17T18:02:59.718311,,
3597,1656,MOELLER OPB BF-0-4/96,0,1,0,8,0,8,9,1,2026-02-17T18:02:59.718311,,
3598,1657,MOELLER OPB BF-0-5/120,0,3,0,3,0,3,2,-1,2026-02-17T18:02:59.718311,,
3599,1658,MOELLER OPB BF-0-6/144,0,1,0,3,0,3,2,-1,2026-02-17T18:02:59.718311,,
3600,1659,MOELLER OPB BF-0-3/72,0,2,0,8,0,8,8,0,2026-02-17T18:02:59.718311,,
3601,1661,MOELLER INB BF-U-5/165,0,1,0,2,0,2,2,0,2026-02-17T18:02:59.718311,,
3602,1664,MOELLER INB BF-U-4/96,0,2,0,9,0,9,8,-1,2026-02-17T18:02:59.718311,,
3603,1665,MOELLER INB BF-U-5/120,0,1,0,2,0,2,4,2,2026-02-17T18:02:59.718311,,
3604,1666,MOELLER INB BF-U-6/144,0,1,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3605,1699,ETI AFDEK STROOK 2911003,0,1,0,372,0,372,441,69,2026-02-17T18:02:59.718311,,
3606,1700,ETI 2423423 SCHAKELAAR 4P 40A,3,3,9,0,0,9,15,6,2026-02-17T18:02:59.718311,,
3607,1701,ETI 2423414 SCHAKELAAR 4P 63A,8,3,24,3,0,27,34,7,2026-02-17T18:02:59.718311,,
3608,1702,ETI 2423415 SCHAKELAAR 4P 80A,16,3,48,2,0,50,54,4,2026-02-17T18:02:59.718311,,
3609,1703,ETI 2423416 SCHAKELAAR 4P 100A,12,3,36,0,0,36,43,7,2026-02-17T18:02:59.718311,,
3610,1704,ETI 2423417 SCHAKELAAR 4P 125A,12,3,36,3,0,39,43,4,2026-02-17T18:02:59.718311,,
3611,1705,ETI AARDLEKSCH 4P 40A 30 mA,11,1,11,5,0,16,10,-6,2026-02-17T18:02:59.718311,,
3612,1706,ETI AARDLEKSCH 4P 63A 30 mA,57,1,57,1,0,58,61,3,2026-02-17T18:02:59.718311,,
3613,1707,ETI AARDLEKSCH 4P 40A 300mA,37,1,37,3,0,40,59,19,2026-02-17T18:02:59.718311,,
3614,1708,ETI AARDLEKSCH 4P 63A 300 mA,32,1,32,2,0,34,36,2,2026-02-17T18:02:59.718311,,
3615,1709,ETI  AUTOMAAT6KA 6A 1P+N BKAR,1,1,1,5,0,6,27,21,2026-02-17T18:02:59.718311,,
3616,1710,ETI  AUTOMAAT6KA 16A 1P+N BKAR,44,1,44,12,0,56,661,605,2026-02-17T18:02:59.718311,,
3617,1711,ETI  AUTOMAAT6KA 16A 1P+N CKAR,22,2,22,11,0,33,462,429,2026-02-17T18:02:59.718311,,
3618,1712,ETI  AUTOMAAT6KA 20A 1P+N CKAR,10,1,10,10,0,20,229,209,2026-02-17T18:02:59.718311,,
3619,1713,ETI  AUTOMAAT6KA 25A 1P+N CKAR,10,1,10,8,0,18,178,160,2026-02-17T18:02:59.718311,,
3620,1714,ETI  AUTOMAAT6KA 50A 1P+N CKAR,8,1,8,10,0,18,50,32,2026-02-17T18:02:59.718311,,
3621,1715,ETI AUTOMAAT 6KA 1P+N 25A B,4,1,4,9,0,13,57,44,2026-02-17T18:02:59.718311,,
3622,1716,ETI AUTOMAAT 6KA 2P 16A CKAR,0,0,0,4,0,4,0,-4,2026-02-17T18:02:59.718311,,
3623,1717,ETI AUTOMAAT 6KA 2P 16A B KAR,20,1,20,0,0,20,207,187,2026-02-17T18:02:59.718311,,
3624,1718,ETI AUTOMAAT 6KA 2P 20A CKAR,3,6,18,5,0,23,52,29,2026-02-17T18:02:59.718311,,
3625,1719,ETI AUTOMAAT 6KA 2P 25A CKAR,10,6,60,0,0,60,76,16,2026-02-17T18:02:59.718311,,
3626,1720,ETI AUTOMAAT 6KA 3P 16A CKAR,9,1,9,3,0,12,38,26,2026-02-17T18:02:59.718311,,
3627,1721,ETI AUTOMAAT 6KA 3P 20A C KAR,6,4,24,3,0,27,29,2,2026-02-17T18:02:59.718311,,
3628,1722,ETI AUTOMAAT 6KA 3P 25A C KAR,3,4,12,2,0,14,12,-2,2026-02-17T18:02:59.718311,,
3629,1723,ETI AUTOMAAT 6KA 3P 32A C KAR,6,4,24,1,0,25,24,-1,2026-02-17T18:02:59.718311,,
3630,1724,ETI AUTOMAAT 6KA 3P 40A CKAR,4,4,16,4,0,20,21,1,2026-02-17T18:02:59.718311,,
3631,1725,ETI AUTOMAAT 6KA 3P 50A CKAR,6,3,18,2,0,20,26,6,2026-02-17T18:02:59.718311,,
3632,1726,ETI AUTOMAAT 6KA 3P 63A CKAR,8,4,32,1,0,33,42,9,2026-02-17T18:02:59.718311,,
3633,1727,ETI AUTOMAAT 6KA 3P+N 16A BKAR,2,1,2,0,0,2,8,6,2026-02-17T18:02:59.718311,,
3634,1728,ETI AUTOMAAT 6KA 3P+N 16A CKAR,29,6,174,4,0,178,102,-76,2026-02-17T18:02:59.718311,,
3635,1730,ETI AUTOMAAT 6KA 3P+N 32A CKAR,2,1,2,2,0,4,50,46,2026-02-17T18:02:59.718311,,
3636,1731,ETI AUTOMAAT 6KA 3P+N 40A CKAR,6,3,18,2,0,20,72,52,2026-02-17T18:02:59.718311,,
3637,1732,ETI AUTOMAAT 6KA 3P+N 50A CKAR,9,3,27,0,0,27,40,13,2026-02-17T18:02:59.718311,,
3638,1733,ETI AUTOMAAT 6KA 3P+N 63A CKAR,17,3,51,1,0,52,58,6,2026-02-17T18:02:59.718311,,
3639,1734,ETI AARDLEK AUTOM 1P+N16A B 30,17,1,17,3,0,20,258,238,2026-02-17T18:02:59.718311,,
3640,1735,ETI AARDLEK AUTOM 1P+N16A C 30,1,12,12,5,0,17,18,1,2026-02-17T18:02:59.718311,,
3641,1736,ETI AUTOMAAT 6KA 3P+N 20A CKAR,110,3,330,0,0,330,206,-124,2026-02-17T18:02:59.718311,,
3642,1737,ETI AUTOMAAT 6KA 3P+N 6A BKAR,2,1,2,0,0,2,10,8,2026-02-17T18:02:59.718311,,
3643,1738,ETI AUTOMAAT 6KA 3P+N 6A CKAR,1,1,1,4,0,5,8,3,2026-02-17T18:02:59.718311,,
3644,1739,ETI AUTOMAAT 6KA 2P 32A CKAR,7,6,42,1,0,43,54,11,2026-02-17T18:02:59.718311,,
3645,1740,ETI AUTOMAAT 6KA 2P 40A CKAR,6,6,36,5,0,41,43,2,2026-02-17T18:02:59.718311,,
3646,1741,ETI AUTOMAAT 6KA 2P 6A B KAR,8,62,496,0,0,496,58,-438,2026-02-17T18:02:59.718311,,
3647,1742,ETI  AUTOMAAT6KA 32A 1P+N CKAR,1,9,9,0,0,9,107,98,2026-02-17T18:02:59.718311,,
3648,1743,ETI  AUTOMAAT15KA 80A 3P+N C,17,2,17,0,0,17,12,-5,2026-02-17T18:02:59.718311,,
3649,1744,ETI  AUTOMAAT15KA 100A 3P+N C,23,1,23,0,0,23,20,-3,2026-02-17T18:02:59.718311,,
3650,1745,ETI  AUTOMAAT15KA 125A 3P+N C,25,2,25,0,0,25,27,2,2026-02-17T18:02:59.718311,,
3651,1746,ETI 2421311 OMSCHAKELAAR 16A,2,12,24,0,0,24,24,0,2026-02-17T18:02:59.718311,,
3652,1747,ETI  CRM-91 H TIJD RELAY,0,0,0,7,0,7,28,21,2026-02-17T18:02:59.718311,,
3653,1748,ETI TIJDKLOK SHT 1 KANAL 230V,10,1,10,4,0,14,16,2,2026-02-17T18:02:59.718311,,
3654,1749,ETI TIJDKLOK SHT 2 KANAL 230V,16,5,19,1,0,20,26,6,2026-02-17T18:02:59.718311,,
3655,1750,ETI  MAGNEET SCHAKELAAR 2P 20A,10,6,60,7,0,67,148,81,2026-02-17T18:02:59.718311,,
3656,1751,ETI  MAGNEET SCHAKELAAR 4P 25A,10,6,60,1,0,61,66,5,2026-02-17T18:02:59.718311,,
3657,1752,ETI MAGNEET SCHAKELAAR 4P 40A,6,4,24,2,0,26,37,11,2026-02-17T18:02:59.718311,,
3658,1753,ETI  MAGNEET SCHAKELAAR 4P 63A,23,4,92,3,0,95,73,-22,2026-02-17T18:02:59.718311,,
3659,1755,ETI AARDLEK AUTOM 2P B16 30MA,46,1,46,1,0,47,53,6,2026-02-17T18:02:59.718311,,
3660,1758,ETI AARDLEK AUTOM 2P C25 30MA,68,1,68,0,0,68,88,20,2026-02-17T18:02:59.718311,,
3661,1761,ETI VERMOGENS AUTOM EB 400/4S,2,1,2,0,0,2,3,1,2026-02-17T18:02:59.718311,,
3662,1765,ETI AARDLEKSCH 4P 80A 30 mA,8,1,8,1,0,9,9,0,2026-02-17T18:02:59.718311,,
3663,1766,ETI AARDLEKSCH 4P 100A 30 mA,28,2,28,1,0,29,14,-15,2026-02-17T18:02:59.718311,,
3664,1767,ETI AARDLEKSCH 4P 80A 300 MA,8,3,9,0,0,9,12,3,2026-02-17T18:02:59.718311,,
3665,1768,ETI AARDLEKSCH 4P 100A 300 MA,5,1,5,1,0,6,7,1,2026-02-17T18:02:59.718311,,
3666,1769,ETI  AUTOMAAT6KA B40 1P B KAR,29,13,40,0,0,40,317,277,2026-02-17T18:02:59.718311,,
3667,1770,ETI AARDLEKSCH 4P 100A 100 mA,3,1,3,0,0,3,3,0,2026-02-17T18:02:59.718311,,
3668,1771,ETI 2444005 TNC-S 25/100 4+0,10,2,10,0,0,10,10,0,2026-02-17T18:02:59.718311,,
3669,1772,ETI 4671147 SHUNTDA2 AC200-240,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3670,1773,ETI 4671149 SHUNT DC 24V,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3671,1774,ETI 4671153 UNDERV AC 200-240,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3672,1775,ETI 4671155 UNDERV DC 24V,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3673,1777,ETI 2159301 DA ETIMAT 10 230V,20,1,20,0,0,20,20,0,2026-02-17T18:02:59.718311,,
3674,1778,ETI 2159312 DA ETIMAT 10 24V,18,1,18,0,0,18,18,0,2026-02-17T18:02:59.718311,,
3675,1779,ETI AARDLEKSCH 4P 40A 100 mA,1,3,3,0,0,3,3,0,2026-02-17T18:02:59.718311,,
3676,1784,ETI AARDLEK AUTOM 1P+N25A C 30,6,1,6,0,0,6,6,0,2026-02-17T18:02:59.718311,,
3677,1786,ETI  HULPCONTACT BLOK BCXMLE11,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3678,1788,ETI  4804051 KWH METER 3X63A D,2,1,2,0,0,2,3,1,2026-02-17T18:02:59.718311,,
3679,1800,CA-32 CAJA VACIA TAPA TRANSPAR,1,1,1,0,0,1,20,19,2026-02-17T18:02:59.718311,,
3680,1801,CA-33 CAJA VACIA TAPA TRANSPAR,0,1,0,2,0,2,28,26,2026-02-17T18:02:59.718311,,
3681,1802,CA-43 CAJA VACIA TAPA TRANSPAR,2,2,4,1,0,5,2,-3,2026-02-17T18:02:59.718311,,
3682,1804,CA-63 CAJA VACIA TAPA TRANSPAR,24,2,24,2,0,26,45,19,2026-02-17T18:02:59.718311,,
3683,1805,CA-64 CAJA VACIA TAPA TRANSPAR,4,2,4,5,0,9,9,0,2026-02-17T18:02:59.718311,,
3684,1806,CA-66 CAJA VACIA TAPA TRANSPAR,0,0,0,16,0,16,15,-1,2026-02-17T18:02:59.718311,,
3685,1808,CA-86A CAJA VACIA TAPA TRANSP,5,1,5,1,0,6,11,5,2026-02-17T18:02:59.718311,,
3686,1809,PP-32 PLACA POLIESTER PP-32,0,0,0,12,0,12,15,3,2026-02-17T18:02:59.718311,,
3687,1810,PP-33 PLACA POLIESTER PP-33,0,0,0,19,0,19,21,2,2026-02-17T18:02:59.718311,,
3688,1811,PP-43 PLACA POLIESTER PP-43,0,1,0,31,0,31,32,1,2026-02-17T18:02:59.718311,,
3689,1812,PP-44 PLACA POLIESTER PP-44,0,1,0,26,0,26,33,7,2026-02-17T18:02:59.718311,,
3690,1813,PP-63 PLACA POLIESTER PP-63,0,1,0,39,0,39,45,6,2026-02-17T18:02:59.718311,,
3691,18131,PP-64 PLACA POLIESTER PP-64,0,1,0,46,0,46,43,-3,2026-02-17T18:02:59.718311,,
3692,1814,PP-66 PLACA POLIESTER PP-66,0,1,0,27,0,27,29,2,2026-02-17T18:02:59.718311,,
3693,1815,PP-84 PLACA POLIESTER PP-84,0,1,0,16,0,16,17,1,2026-02-17T18:02:59.718311,,
3694,1816,PP-86 PLACA POLIESTER PP-86,0,17,0,0,0,0,20,20,2026-02-17T18:02:59.718311,,
3695,1817,CU-32 CAJA CUERPO CA-32,0,0,0,21,0,21,21,0,2026-02-17T18:02:59.718311,,
3696,1818,CU-33 CAJA CUERPO CA-33,0,0,0,15,0,15,20,5,2026-02-17T18:02:59.718311,,
3697,1819,CU-44 CAJA CUERPO CA-44,0,0,0,28,0,28,35,7,2026-02-17T18:02:59.718311,,
3698,1820,CU-43 CAJA CUERPO CA-43,0,0,0,22,0,22,24,2,2026-02-17T18:02:59.718311,,
3699,1821,CU-63 CAJA CUERPO CA-63,0,0,0,39,0,39,41,2,2026-02-17T18:02:59.718311,,
3700,18211,CU-64 CAJA CUERPO CA-64,0,0,0,49,0,49,55,6,2026-02-17T18:02:59.718311,,
3701,1822,CU-66 CAJA CUERPO CA-66,0,2,0,15,0,15,11,-4,2026-02-17T18:02:59.718311,,
3702,1824,CU-86 CAJA CUERPO CA-86,0,1,0,5,0,5,7,2,2026-02-17T18:02:59.718311,,
3703,1825,TT-32-CJ TAPA POLICARB.TRANSP.,0,0,0,11,0,11,25,14,2026-02-17T18:02:59.718311,,
3704,1826,TT-33-CJ TAPA POLICARB.TRANSP.,0,1,0,26,0,26,22,-4,2026-02-17T18:02:59.718311,,
3705,1827,TT-43-CJ TAPA POLICARB.TRANSP.,0,1,0,20,0,20,18,-2,2026-02-17T18:02:59.718311,,
3706,1828,TT-44-CJ TAPA POLICARB.TRANSP.,0,1,0,50,0,50,28,-22,2026-02-17T18:02:59.718311,,
3707,1829,TT-63-CJ TAPA POLICARB.TRANSP.,1,6,5,13,0,18,25,7,2026-02-17T18:02:59.718311,,
3708,1830,TT-64-CJ TAPA POLICARB.TRANSP.,0,0,0,44,0,44,51,7,2026-02-17T18:02:59.718311,,
3709,1831,TT-66-CJ TAPA POLICARB.TRANSP.,0,1,0,26,0,26,18,-8,2026-02-17T18:02:59.718311,,
3710,1832,TT-84A-CJ TAPA POLICARB.TRANSP,0,0,0,10,0,10,12,2,2026-02-17T18:02:59.718311,,
3711,1833,TT-86A-CJ TAPA POLICARB.TRANSP,0,1,0,19,0,19,27,8,2026-02-17T18:02:59.718311,,
3712,1834,TO-32-CJ TAPA POLICARB.OPACO C,0,0,0,12,0,12,23,11,2026-02-17T18:02:59.718311,,
3713,1835,TO-33-CJ TAPA POLICARB.OPACO C,0,1,0,53,0,53,18,-35,2026-02-17T18:02:59.718311,,
3714,18351,TO-43-CJ TAPA POLICARB.OPACO C,0,0,0,17,0,17,17,0,2026-02-17T18:02:59.718311,,
3715,1836,TO-44-CJ TAPA POLICARB.OPACO C,0,0,0,8,0,8,19,11,2026-02-17T18:02:59.718311,,
3716,1837,TO-63-CJ TAPA POLICARB.OPACO C,0,1,0,44,0,44,23,-21,2026-02-17T18:02:59.718311,,
3717,1838,TO-66-CJ TAPA POLICARB.OPACO C,0,1,0,18,0,18,9,-9,2026-02-17T18:02:59.718311,,
3718,1839,TO-84A-CJ TAPA POLICARB.OPACO,0,2,0,24,0,24,13,-11,2026-02-17T18:02:59.718311,,
3719,1840,TO-86A-CJ TAPA POLICARB.OPACO,0,2,0,16,0,16,10,-6,2026-02-17T18:02:59.718311,,
3720,1841,CHASSIS CA-33-1 EN KIT,0,2,0,99,0,99,105,6,2026-02-17T18:02:59.718311,,
3721,1842,CHASSIS CA-43-1 EN KIT,0,1,0,60,0,60,87,27,2026-02-17T18:02:59.718311,,
3722,1843,CHASSIS CA-44-1 EN KIT,0,1,0,24,0,24,42,18,2026-02-17T18:02:59.718311,,
3723,1844,CHASSIS CA-63-1 EN KIT,0,59,0,40,0,40,99,59,2026-02-17T18:02:59.718311,,
3724,1845,CHASSIS CA-64-1 EN KIT,9,1,9,28,0,37,47,10,2026-02-17T18:02:59.718311,,
3725,1846,TC-02-CJ TAPA CIEGA C/JUNTA,0,0,0,25,0,25,35,10,2026-02-17T18:02:59.718311,,
3726,1847,TC-03-CJ TAPA CIEGA C/JUNTA,0,0,0,33,0,33,42,9,2026-02-17T18:02:59.718311,,
3727,1848,TC-04-CJ TAPA CIEGA C/JUNTA,0,0,0,57,0,57,60,3,2026-02-17T18:02:59.718311,,
3728,1849,BA-20-CJ BRIDA ACOP.C/JUNTA,0,0,0,16,0,16,25,9,2026-02-17T18:02:59.718311,,
3729,1850,BA-30-CJ BRIDA ACOP.C/JUNTA,0,0,0,125,0,125,132,7,2026-02-17T18:02:59.718311,,
3730,1851,BA-40-CJ BRIDA ACOP.C/JUNTA,0,0,0,102,0,102,102,0,2026-02-17T18:02:59.718311,,
3731,1852,CC-03-CJ CAJA CABLES CIEGA,1,28,28,24,0,52,53,1,2026-02-17T18:02:59.718311,,
3732,1853,CC-04-CJ CAJA CABLES CIEGA,0,0,0,27,0,27,36,9,2026-02-17T18:02:59.718311,,
3733,1854,RE-63 REGRUESO PARA CA-63,0,0,0,10,0,10,10,0,2026-02-17T18:02:59.718311,,
3734,1855,RE-64 REGRUESO PARA CA-64,0,0,0,80,0,80,1,-79,2026-02-17T18:02:59.718311,,
3735,18551,RE-66 REGRUESO PARA CA-66,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3736,1856,BRES-325 ARMARIO VACIO NORMAL,0,0,0,4,0,4,8,4,2026-02-17T18:02:59.718311,,
3737,1857,BRES-43 ARMARIO VACIO NORMAL,0,0,0,10,0,10,15,5,2026-02-17T18:02:59.718311,,
3738,18571,BRES-54 ARMARIO VACIO NORMAL,0,0,0,12,0,12,13,1,2026-02-17T18:02:59.718311,,
3739,1858,BRES-64 ARMARIO VACIO NORMAL,0,0,0,3,0,3,7,4,2026-02-17T18:02:59.718311,,
3740,1859,BRES-65 ARMARIO VACIO NORMAL,0,0,0,9,0,9,9,0,2026-02-17T18:02:59.718311,,
3741,1860,BRES-86 ARMARIO VACIO NORMAL,0,0,0,3,0,3,3,0,2026-02-17T18:02:59.718311,,
3742,1862,ART-107 ARM.TEJADILLO 1000X750,3,1,3,0,0,3,4,1,2026-02-17T18:02:59.718311,,
3743,18631,PBM-325 PLACA METALICA,0,0,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
3744,1864,PBM-43 PLACA METALICA,0,0,0,13,0,13,13,0,2026-02-17T18:02:59.718311,,
3745,18641,PBM-54 PLACA METALICA,0,0,0,20,0,20,10,-10,2026-02-17T18:02:59.718311,,
3746,1865,PBM-64 PLACA METALICA PBM-64,0,0,0,15,0,15,14,-1,2026-02-17T18:02:59.718311,,
3747,1866,PBM-65 PLACA METALICA PBM-65,0,0,0,14,0,14,15,1,2026-02-17T18:02:59.718311,,
3748,1867,PBM-86 PLACA METALICA PBM-86,0,0,0,7,0,7,8,1,2026-02-17T18:02:59.718311,,
3749,1868,CHM-325 CHASIS MODULAR BRES,0,0,0,3,0,3,15,12,2026-02-17T18:02:59.718311,,
3750,1869,CHM-43 CHASIS MODULAR BRES,0,0,0,5,0,5,6,1,2026-02-17T18:02:59.718311,,
3751,18691,CHM-54 CHASIS MODULAR BRES,0,0,0,12,0,12,12,0,2026-02-17T18:02:59.718311,,
3752,1870,CHM-64 CHASIS MODULAR BRES,0,0,0,2,0,2,8,6,2026-02-17T18:02:59.718311,,
3753,1871,CHM-65 CHASIS MODULAR BRES,0,0,0,5,0,5,12,7,2026-02-17T18:02:59.718311,,
3754,1872,CHM-86 CHASIS MODULAR BRES,0,0,0,3,0,3,3,0,2026-02-17T18:02:59.718311,,
3755,1873,PMM-75 PLACA MONT.ART75,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3756,1874,PMM-107 PLACA . PARA ART 107,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
3757,1878,CR-350 CAJA REPART.CABLE 50MM,0,1,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
3758,1879,CR-395 CAJA REPART.CABLE 95MM,0,1,0,2,0,2,3,1,2026-02-17T18:02:59.718311,,
3759,1880,DV-M DISPOSITIVO VENTILACION,0,0,0,6,0,6,16,10,2026-02-17T18:02:59.718311,,
3760,1881,DV-G DISPOSITIVO VENTILACION G,0,0,0,11,0,11,27,16,2026-02-17T18:02:59.718311,,
3761,1882,OFC-4000 OREJA FIJACION  CAJA,0,0,0,39,0,39,354,315,2026-02-17T18:02:59.718311,,
3762,1883,TFT-400 TORNILLO PARA CAJA,0,0,0,107,0,107,208,101,2026-02-17T18:02:59.718311,,
3763,1884,TFT-400M TONILLO MANUAL,0,0,0,87,0,87,103,16,2026-02-17T18:02:59.718311,,
3764,1885,HH 1042705 C-PROFIEL,0,0,0,12,0,12,93,81,2026-02-17T18:02:59.718311,,
3765,1886,OFM-14 OREJA FIJACION MURAL 4U,0,0,0,42,0,42,41,-1,2026-02-17T18:02:59.718311,,
3766,1887,HH1021489 RAILSTEUN 15X8MM,0,0,0,50,0,50,56,6,2026-02-17T18:02:59.718311,,
3767,18871,HH1021487 RAILST 15X4 R430/4,0,0,0,26,0,26,30,4,2026-02-17T18:02:59.718311,,
3768,1888,HH1021489 RAILSTEUN 15X16MM,0,0,0,25,0,25,28,3,2026-02-17T18:02:59.718311,,
3769,18881,HH1021490 RAILST 15X24 R430/24,0,0,0,11,0,11,12,1,2026-02-17T18:02:59.718311,,
3770,18892,HH1763916 AFTAKSTRIP 250 NUL,0,0,0,8,0,8,11,3,2026-02-17T18:02:59.718311,,
3771,1890,HH 1764.194 AFTAKSET DMV 400L,0,0,0,8,0,8,8,0,2026-02-17T18:02:59.718311,,
3772,1891,HH 1764.249 AFTAKSET BOVEN N,0,0,0,8,0,8,11,3,2026-02-17T18:02:59.718311,,
3773,1892,HH 1764.116 AFTAKSET DMV630L,0,0,0,11,0,11,16,5,2026-02-17T18:02:59.718311,,
3774,1893,HH 1764.114 AFTAKSET DMV630NUL,0,0,0,12,0,12,15,3,2026-02-17T18:02:59.718311,,
3775,1894,HH 1764.130 AFTAKSET DMV 1000L,0,0,0,1,0,1,2,1,2026-02-17T18:02:59.718311,,
3776,1895,HH 1764.132 AFTAKSET 1000A NUL,0,0,0,1,0,1,2,1,2026-02-17T18:02:59.718311,,
3777,1896,HH 1014.946 AFTAKBLOK 6X16MM,0,0,0,36,0,36,44,8,2026-02-17T18:02:59.718311,,
3778,1897,HH 1014.316 RAILKOPPEL  A70/12,0,0,0,9,0,9,15,6,2026-02-17T18:02:59.718311,,
3779,1898,HH 1014.317 RAILKOPPEL  A70/16,0,0,0,12,0,12,12,0,2026-02-17T18:02:59.718311,,
3780,18981,HH1014761 AFTAKKLEM M6X30,0,0,0,45,0,45,102,57,2026-02-17T18:02:59.718311,,
3781,1899,HH 1014.762 AFTAKKLEM 6X40,0,0,0,120,0,120,122,2,2026-02-17T18:02:59.718311,,
3782,1901,HH 1014.764 AFTAKKLEM M6X60,0,0,0,172,0,172,104,-68,2026-02-17T18:02:59.718311,,
3783,1906,HH 1014.939 AARDRAILSET 219 MM,0,1,0,18,0,18,15,-3,2026-02-17T18:02:59.718311,,
3784,1907,HH 1014.940 AARDRAILSET 299 MM,0,0,0,17,0,17,27,10,2026-02-17T18:02:59.718311,,
3785,1908,HH 1021.008 RUB INV.TULE10-60,0,0,0,65,0,65,84,19,2026-02-17T18:02:59.718311,,
3786,1909,HH 1021.010 RUB INVTULE 12-80,0,0,0,54,0,54,61,7,2026-02-17T18:02:59.718311,,
3787,1910,HH 1042.705 BEV.MUUR 85X23,0,0,0,3,0,3,14,11,2026-02-17T18:02:59.718311,,
3788,1913,HH 1015.912 AANSL KLEM 1X95 M8,0,0,0,40,0,40,40,0,2026-02-17T18:02:59.718311,,
3789,1914,HH 1015.913 AANSL KLEM 1X185,0,0,0,44,0,44,44,0,2026-02-17T18:02:59.718311,,
3790,1915,HH 1015.914 AANSL KLEM 3X95,0,0,0,22,0,22,36,14,2026-02-17T18:02:59.718311,,
3791,1920,RAILKOPER VERN 15X8MM,29,1,29,0,0,29,88,59,2026-02-17T18:02:59.718311,,
3792,19201,RAILKOPER VERN 20X5MM,0,1,0,0,0,0,80,80,2026-02-17T18:02:59.718311,,
3793,1921,HH1042253 OPVULSTRIP 20X45,0,0,0,4,0,4,52,48,2026-02-17T18:02:59.718311,,
3794,1922,HH1021006 INV TULE PG21 E 62B,0,0,0,33,0,33,31,-2,2026-02-17T18:02:59.718311,,
3795,1923,HH1021007 INV TULE PG29 E62C,0,0,0,30,0,30,26,-4,2026-02-17T18:02:59.718311,,
3796,1924,HH1860736 EINDKAP UR403/4 15X4,0,0,0,45,0,45,58,13,2026-02-17T18:02:59.718311,,
3797,1925,HH1860737 EINDKAP UR403/8 15X8,0,0,0,41,0,41,37,-4,2026-02-17T18:02:59.718311,,
3798,1926,HH1860738 EINDK UR403/16 15X16,0,0,0,14,0,14,61,47,2026-02-17T18:02:59.718311,,
3799,19261,HH1860739 EINDK UR403/24 15X24,0,0,0,58,0,58,13,-45,2026-02-17T18:02:59.718311,,
